Time Serie,EU/US,EU_pct,EU_cumpct,UK/US,UK_pct,UK_cumpct,INDIA/US,INDIA_pct,INDIA_cumpct,SRLNK/US,SRLNK_pct,SRLNK _cumpct
4/20/11,0.689,-1.35,-29.52,0.6096,-0.54,4.8,44.26,-0.36,-3.9,110.25,-0.09,43.48
4/21/11,0.6856,-0.49,-30.02,0.6034,-1.02,3.78,44.36,-0.16,-4.06,110.15,-0.09,43.39
4/22/11,0.6875,0.28,-29.74,0.6054,0.33,4.12,44.41,0.23,-3.83,110.04,-0.1,43.29
4/25/11,0.6861,-0.2,-29.94,0.6062,0.13,4.25,44.51,0.11,-3.72,110.15,0.1,43.39
4/26/11,0.6838,-0.34,-30.28,0.6073,0.18,4.43,44,0.23,-3.49,110.15,0,43.39
4/27/11,0.6822,-0.23,-30.51,0.605,-0.38,4.05,44.42,-1.15,-4.64,110.05,-0.09,43.3
4/28/11,0.6764,-0.85,-31.36,0.6011,-0.64,3.41,44.24,0.96,-3.68,109.65,-0.36,42.93
4/29/11,0.6747,-0.25,-31.61,0.5991,-0.33,3.07,44.27,-0.41,-4.09,109.85,0.18,43.12
5/2/11,0.6725,-0.33,-31.94,0.5992,0.02,3.09,44.47,0.07,-4.02,109.85,0,43.12
5/3/11,0.6723,-0.03,-31.97,0.6047,0.92,4.01,44.35,0.45,-3.57,109.75,-0.09,43.03
5/4/11,0.673,0.1,-31.87,0.6052,0.08,4.09,44.76,-0.27,-3.84,109.73,-0.02,43.01
5/5/11,0.6857,1.89,-29.98,0.6088,0.59,4.69,44.72,0.92,-2.92,109.65,-0.07,42.93
5/6/11,0.6899,0.61,-29.37,0.6091,0.05,4.73,44.68,-0.09,-3.01,109.75,0.09,43.03
5/9/11,0.6993,1.36,-28,0.6121,0.49,5.23,44.75,-0.09,-3.1,109.75,0,43.03
5/10/11,0.6965,-0.4,-28.4,0.6123,0.03,5.26,44.59,0.16,-2.94,109.7,-0.05,42.98
5/11/11,0.7008,0.62,-27.79,0.6093,-0.49,4.77,44.98,-0.36,-3.3,109.65,-0.05,42.93
5/12/11,0.7028,0.29,-27.5,0.6139,0.75,5.52,44.86,0.88,-2.42,109.7,0.05,42.98
5/13/11,0.7072,0.63,-26.88,0.6181,0.68,6.21,45.15,-0.27,-2.69,109.72,0.02,43
5/16/11,0.7033,-0.55,-27.43,0.6158,-0.37,5.84,45.13,0.65,-2.04,109.75,0.03,43.03
5/17/11,0.7065,0.45,-26.97,0.6171,0.21,6.05,45.06,-0.04,-2.08,109.75,0,43.03
5/18/11,0.7008,-0.81,-27.78,0.6193,0.36,6.4,44.9,-0.16,-2.24,109.75,0,43.03
5/19/11,0.7016,0.11,-27.66,0.6181,-0.19,6.21,44.99,-0.36,-2.6,109.7,-0.05,42.98
5/20/11,0.7056,0.57,-27.09,0.6164,-0.28,5.94,45.22,0.2,-2.4,109.77,0.06,43.04
5/23/11,0.7135,1.12,-25.97,0.621,0.75,6.68,45.21,0.51,-1.89,109.88,0.1,43.14
5/24/11,0.7089,-0.64,-26.62,0.6179,-0.5,6.18,45.32,-0.02,-1.91,109.95,0.06,43.21
5/25/11,0.7091,0.03,-26.59,0.6144,-0.57,5.62,45.33,0.24,-1.67,109.9,-0.05,43.16
5/26/11,0.7098,0.1,-26.49,0.6118,-0.42,5.19,45.17,0.02,-1.65,109.85,-0.05,43.12
5/27/11,0.6999,-1.39,-27.89,0.6063,-0.9,4.29,45.04,-0.35,-2,109.82,-0.03,43.09
5/31/11,0.6956,-0.61,-28.5,0.6083,0.33,4.62,44.84,-0.29,-2.29,109.65,-0.15,42.94
6/1/11,0.693,-0.37,-28.88,0.6101,0.3,4.92,44.86,-0.44,-2.73,109.65,0,42.94
6/2/11,0.6932,0.03,-28.85,0.6126,0.41,5.33,44.82,0.05,-2.68,109.7,0.05,42.98
6/3/11,0.6847,-1.23,-30.07,0.6099,-0.44,4.89,44.78,-0.09,-2.77,109.7,0,42.98
6/6/11,0.684,-0.1,-30.18,0.6112,0.21,5.1,44.67,-0.09,-2.86,109.55,-0.14,42.84
6/7/11,0.6814,-0.38,-30.56,0.6081,-0.51,4.59,44.72,-0.25,-3.11,109.5,-0.05,42.8
6/8/11,0.6855,0.6,-29.95,0.6105,0.39,4.99,44.64,0.11,-3,109.42,-0.07,42.73
6/9/11,0.688,0.36,-29.59,0.6104,-0.02,4.97,44.72,-0.18,-3.18,109.4,-0.02,42.71
6/10/11,0.6961,1.18,-28.41,0.6152,0.79,5.76,44.85,0.18,-3,109.47,0.06,42.77
6/13/11,0.696,-0.01,-28.43,0.6132,-0.33,5.43,44.74,0.29,-2.71,109.5,0.03,42.8
6/14/11,0.6909,-0.73,-29.16,0.6102,-0.49,4.95,44.79,-0.25,-2.96,109.5,0,42.8
6/15/11,0.7032,1.78,-27.38,0.6166,1.05,5.99,44.88,0.11,-2.85,109.5,0,42.8
6/16/11,0.7065,0.47,-26.91,0.62,0.55,6.55,44.76,0.2,-2.65,109.55,0.05,42.84
6/17/11,0.698,-1.2,-28.11,0.6178,-0.35,6.19,44.92,-0.27,-2.92,109.52,-0.03,42.82
6/20/11,0.6983,0.04,-28.07,0.6171,-0.11,6.08,44.84,0.36,-2.56,109.55,0.03,42.84
6/21/11,0.6945,-0.54,-28.61,0.6161,-0.16,5.92,44.82,-0.18,-2.74,109.55,0,42.84
6/22/11,0.6943,-0.03,-28.64,0.6199,0.62,6.53,44.89,-0.05,-2.79,109.55,0,42.84
6/23/11,0.7059,1.67,-26.97,0.6259,0.97,7.5,44.99,0.16,-2.63,109.55,0,42.84
6/24/11,0.7048,-0.16,-27.13,0.6256,-0.05,7.45,44.94,0.22,-2.41,109.55,0,42.84
6/27/11,0.7002,-0.65,-27.78,0.6261,0.08,7.53,45,-0.11,-2.52,109.6,0.05,42.89
6/28/11,0.696,-0.6,-28.38,0.6244,-0.27,7.26,44.78,0.13,-2.39,109.55,-0.05,42.84
6/29/11,0.6931,-0.42,-28.8,0.6223,-0.34,6.92,44.59,-0.49,-2.88,109.55,0,42.84
6/30/11,0.6886,-0.65,-29.45,0.6224,0.02,6.94,44.62,-0.42,-3.3,109.45,-0.09,42.75
7/1/11,0.6893,0.1,-29.34,0.6223,-0.02,6.92,44.35,0.07,-3.23,109.45,0,42.75
7/5/11,0.6911,0.26,-29.08,0.6217,-0.1,6.83,44.48,-0.61,-3.84,109.48,0.03,42.78
7/6/11,0.6979,0.98,-28.1,0.6251,0.55,7.37,44.32,0.29,-3.55,109.48,0,42.78
7/7/11,0.6969,-0.14,-28.24,0.6263,0.19,7.57,44.41,-0.36,-3.91,109.45,-0.03,42.75
7/8/11,0.7017,0.69,-27.55,0.6238,-0.4,7.17,44.48,0.2,-3.71,109.47,0.02,42.77
7/11/11,0.7126,1.55,-26,0.6277,0.63,7.79,44.6,0.16,-3.55,109.45,-0.02,42.75
7/12/11,0.7136,0.14,-25.86,0.6274,-0.05,7.74,44.52,0.27,-3.28,109.56,0.1,42.85
7/13/11,0.7059,-1.08,-26.94,0.6207,-1.07,6.68,44.5,-0.18,-3.46,109.55,-0.01,42.84
7/14/11,0.7051,-0.11,-27.05,0.6202,-0.08,6.6,44.51,-0.05,-3.51,109.45,-0.09,42.75
7/15/11,0.7064,0.18,-26.87,0.6192,-0.16,6.44,44.6,0.02,-3.49,109.48,0.03,42.78
7/18/11,0.7121,0.81,-26.06,0.6241,0.79,7.23,44.48,0.2,-3.29,109.45,-0.03,42.75
7/19/11,0.7064,-0.8,-26.86,0.6198,-0.69,6.54,44.44,-0.27,-3.56,109.45,0,42.75
7/20/11,0.7048,-0.23,-27.09,0.6196,-0.03,6.51,44.4,-0.09,-3.65,109.45,0,42.75
7/21/11,0.6958,-1.28,-28.36,0.6135,-0.98,5.52,44.34,-0.09,-3.74,109.45,0,42.75
7/22/11,0.6961,0.04,-28.32,0.6128,-0.11,5.41,44.39,-0.14,-3.88,109.4,-0.05,42.71
7/25/11,0.6965,0.06,-28.26,0.6141,0.21,5.62,44.1,0.11,-3.77,109.45,0.05,42.75
7/26/11,0.6899,-0.95,-29.21,0.6101,-0.65,4.97,44.15,-0.65,-4.42,109.4,-0.05,42.71
7/27/11,0.6957,0.84,-28.37,0.6114,0.21,5.18,44.03,0.11,-4.31,109.45,0.05,42.75
7/28/11,0.6992,0.5,-27.87,0.6121,0.11,5.3,44.2,-0.27,-4.58,109.42,-0.03,42.73
7/29/11,0.695,-0.6,-28.47,0.6077,-0.72,4.58,44.06,0.39,-4.19,109.4,-0.02,42.71
8/1/11,0.7041,1.31,-27.16,0.6143,1.09,5.66,44.26,-0.32,-4.51,109.3,-0.09,42.62
8/2/11,0.7026,-0.21,-27.37,0.614,-0.05,5.61,44.31,0.45,-4.06,109.25,-0.05,42.57
8/3/11,0.6983,-0.61,-27.98,0.6095,-0.73,4.88,44.56,0.11,-3.95,109.67,0.38,42.95
8/4/11,0.7063,1.15,-26.84,0.6132,0.61,5.49,44.73,0.56,-3.39,109.63,-0.04,42.92
8/5/11,0.7063,0,-26.84,0.6112,-0.33,5.16,45,0.38,-3.01,109.68,0.05,42.96
8/8/11,0.7022,-0.58,-27.42,0.6115,0.05,5.21,45.2,0.6,-2.41,109.74,0.05,43.02
8/9/11,0.7021,-0.01,-27.43,0.6175,0.98,6.19,45.25,0.44,-1.97,109.75,0.01,43.03
8/10/11,0.7046,0.36,-27.08,0.6185,0.16,6.35,45.29,0.11,-1.86,109.65,-0.09,42.94
8/11/11,0.7027,-0.27,-27.35,0.6162,-0.37,5.98,45.39,0.09,-1.77,109.6,-0.05,42.89
8/12/11,0.7023,-0.06,-27.4,0.6141,-0.34,5.64,45.23,0.22,-1.55,109.6,0,42.89
8/15/11,0.6919,-1.48,-28.88,0.6102,-0.64,5.01,45.25,-0.35,-1.9,109.3,-0.27,42.62
8/16/11,0.6934,0.22,-28.67,0.6089,-0.21,4.79,45.3,0.04,-1.86,109.8,0.46,43.07
8/17/11,0.6927,-0.1,-28.77,0.6027,-1.02,3.77,45.71,0.11,-1.75,109.8,0,43.07
8/18/11,0.6983,0.81,-27.96,0.6065,0.63,4.41,45.66,0.91,-0.84,109.9,0.09,43.17
8/19/11,0.6941,-0.6,-28.56,0.6044,-0.35,4.06,45.56,-0.11,-0.95,109.9,0,43.17
8/22/11,0.6952,0.16,-28.4,0.6078,0.56,4.62,45.62,-0.22,-1.17,109.9,0,43.17
8/23/11,0.693,-0.32,-28.72,0.6057,-0.35,4.28,45.89,0.13,-1.04,109.95,0.05,43.21
8/24/11,0.6943,0.19,-28.53,0.6107,0.83,5.1,46.04,0.59,-0.45,109.9,-0.05,43.17
8/25/11,0.6954,0.16,-28.37,0.6139,0.52,5.63,46.15,0.33,-0.12,109.95,0.05,43.21
8/26/11,0.6914,-0.58,-28.95,0.6127,-0.2,5.43,45.95,0.24,0.12,109.95,0,43.21
8/29/11,0.6892,-0.32,-29.27,0.6098,-0.47,4.96,46.01,-0.43,-0.31,109.85,-0.09,43.12
8/30/11,0.6928,0.52,-28.74,0.6143,0.74,5.69,45.79,0.13,-0.18,109.7,-0.14,42.98
8/31/11,0.6942,0.2,-28.54,0.6147,0.07,5.76,45.66,-0.48,-0.66,109.65,-0.05,42.94
9/1/11,0.7001,0.85,-27.69,0.6181,0.55,6.31,45.74,-0.28,-0.94,109.98,0.3,43.24
9/2/11,0.7041,0.57,-27.12,0.6177,-0.06,6.25,46,0.18,-0.76,109.95,-0.03,43.21
9/6/11,0.7143,1.45,-25.67,0.6268,1.47,7.72,46.07,0.57,-0.19,109.96,0.01,43.22
9/7/11,0.7113,-0.42,-26.09,0.627,0.03,7.75,46.2,0.15,-0.04,109.96,0,43.22
9/8/11,0.717,0.8,-25.29,0.6242,-0.45,7.31,46.64,0.28,0.24,109.96,0,43.22
9/9/11,0.7317,2.05,-23.24,0.6301,0.95,8.25,47.22,0.95,1.19,110.05,0.08,43.3
9/12/11,0.7334,0.23,-23.01,0.6324,0.37,8.62,47.49,1.24,2.43,110.05,0,43.3
9/13/11,0.731,-0.33,-23.34,0.6327,0.05,8.66,47.58,0.57,3,110.08,0.03,43.33
9/14/11,0.7294,-0.22,-23.56,0.634,0.21,8.87,47.54,0.19,3.19,109.96,-0.11,43.22
9/15/11,0.7216,-1.07,-24.62,0.6326,-0.22,8.65,47.27,-0.08,3.11,110.05,0.08,43.3
9/16/11,0.7255,0.54,-24.08,0.6328,0.03,8.68,47.72,-0.57,2.54,109.96,-0.08,43.22
9/19/11,0.7334,1.09,-23,0.638,0.82,9.5,47.93,0.95,3.49,109.96,0,43.22
9/20/11,0.7301,-0.45,-23.45,0.6362,-0.28,9.22,48.32,0.44,3.93,110.05,0.08,43.3
9/21/11,0.7287,-0.19,-23.64,0.6402,0.63,9.85,49.47,0.81,4.74,110.15,0.09,43.39
9/22/11,0.7437,2.06,-21.58,0.6511,1.7,11.55,49.34,2.38,7.12,110.25,0.09,43.48
9/23/11,0.7398,-0.52,-22.1,0.6462,-0.75,10.8,49.47,-0.26,6.86,110.25,0,43.48
9/26/11,0.7399,0.01,-22.09,0.643,-0.5,10.3,48.92,0.26,7.12,109.96,-0.26,43.22
9/27/11,0.735,-0.66,-22.75,0.6377,-0.82,9.48,48.94,-1.11,6.01,110.27,0.28,43.5
9/28/11,0.7338,-0.16,-22.91,0.6391,0.22,9.7,48.93,0.04,6.05,110.15,-0.11,43.39
9/29/11,0.7332,-0.08,-23,0.6376,-0.23,9.46,49.05,-0.02,6.03,109.96,-0.17,43.22
9/30/11,0.7435,1.4,-21.59,0.64,0.38,9.84,49.09,0.25,6.28,110.15,0.17,43.39
10/3/11,0.753,1.28,-20.31,0.6462,0.97,10.81,49.3,0.08,6.36,110.2,0.05,43.44
10/4/11,0.7522,-0.11,-20.42,0.6492,0.46,11.27,49.24,0.43,6.79,110.15,-0.05,43.39
10/5/11,0.7503,-0.25,-20.67,0.6478,-0.22,11.06,49.18,-0.12,6.67,110.18,0.03,43.42
10/6/11,0.7458,-0.6,-21.27,0.6494,0.25,11.31,48.89,-0.12,6.55,110.15,-0.03,43.39
10/7/11,0.7401,-0.76,-22.04,0.6399,-1.46,9.84,49.24,-0.59,5.96,110.15,0,43.39
10/11/11,0.7322,-1.07,-23.1,0.6413,0.22,10.06,48.95,0.72,6.68,110.1,-0.05,43.35
10/12/11,0.7244,-1.07,-24.17,0.6346,-1.04,9.02,49.22,-0.59,6.09,110.18,0.07,43.42
10/13/11,0.7283,0.54,-23.63,0.6358,0.19,9.21,48.89,0.55,6.64,110.15,-0.03,43.39
10/14/11,0.7214,-0.95,-24.58,0.6326,-0.5,8.7,49.03,-0.67,5.97,110.18,0.03,43.42
10/17/11,0.7262,0.67,-23.91,0.6338,0.19,8.89,49.33,0.29,6.26,110.15,-0.03,43.39
10/18/11,0.7289,0.37,-23.54,0.6388,0.79,9.68,49.17,0.61,6.87,110.15,0,43.39
10/19/11,0.726,-0.4,-23.94,0.633,-0.91,8.77,49.86,-0.32,6.55,109.96,-0.17,43.22
10/20/11,0.7314,0.74,-23.2,0.6359,0.46,9.23,49.82,1.4,7.95,110.15,0.17,43.4
10/21/11,0.7208,-1.45,-24.64,0.6272,-1.37,7.86,49.72,-0.08,7.87,109.96,-0.17,43.22
10/24/11,0.7178,-0.42,-25.06,0.6255,-0.27,7.59,49.41,-0.2,7.67,109.96,0,43.22
10/25/11,0.7189,0.15,-24.91,0.6252,-0.05,7.54,49.4,-0.62,7.05,109.98,0.02,43.24
10/26/11,0.7226,0.51,-24.39,0.6287,0.56,8.1,49,-0.02,7.03,109.98,0,43.24
10/27/11,0.7056,-2.35,-26.75,0.6219,-1.08,7.02,48.63,-0.81,6.22,109.98,0,43.24
10/28/11,0.706,0.06,-26.69,0.62,-0.31,6.72,48.67,-0.76,5.46,109.98,0,43.24
10/31/11,0.717,1.56,-25.13,0.6195,-0.08,6.64,49.26,0.08,5.54,110.06,0.07,43.31
11/1/11,0.7312,1.98,-23.15,0.6271,1.23,7.86,49.1,1.21,6.75,110.11,0.05,43.36
11/2/11,0.7245,-0.92,-24.07,0.626,-0.18,7.69,49.04,-0.33,6.42,110.15,0.04,43.4
11/3/11,0.7276,0.43,-23.64,0.6266,0.1,7.78,48.99,-0.12,6.3,110.15,0,43.4
11/4/11,0.7267,-0.12,-23.76,0.624,-0.41,7.37,48.94,-0.1,6.2,110.14,-0.01,43.39
11/7/11,0.7276,0.12,-23.64,0.6241,0.02,7.38,49.39,-0.1,6.1,109.9,-0.22,43.17
11/8/11,0.7254,-0.3,-23.94,0.622,-0.34,7.05,50.05,0.92,7.02,110.06,0.15,43.31
11/9/11,0.7355,1.39,-22.55,0.6266,0.74,7.79,49.98,1.34,8.36,110.06,0,43.31
11/10/11,0.7353,-0.03,-22.58,0.6275,0.14,7.93,50.37,-0.14,8.22,110.05,-0.01,43.3
11/14/11,0.7339,-0.19,-22.77,0.629,0.24,8.17,50.62,0.78,9,110.06,0.01,43.31
11/15/11,0.7394,0.75,-22.02,0.6322,0.51,8.68,50.66,0.5,9.5,110.15,0.08,43.4
11/16/11,0.7405,0.15,-21.87,0.6341,0.3,8.98,50.95,0.08,9.58,110.06,-0.08,43.31
11/17/11,0.7395,-0.14,-22,0.6329,-0.19,8.79,51.23,0.57,10.15,110.06,0,43.31
11/18/11,0.7396,0.01,-21.99,0.6336,0.11,8.9,52.06,0.55,10.7,110.2,0.13,43.44
11/21/11,0.7394,-0.03,-22.02,0.6385,0.77,9.67,52.48,1.62,12.32,110.35,0.14,43.58
11/22/11,0.7407,0.18,-21.84,0.6391,0.09,9.77,52.26,0.81,13.13,113.82,3.14,46.72
11/23/11,0.7492,1.15,-20.69,0.6447,0.88,10.64,52.23,-0.42,12.71,113.85,0.03,46.75
11/25/11,0.7551,0.79,-19.91,0.6465,0.28,10.92,51.94,-0.06,12.65,113.85,0,46.75
11/28/11,0.75,-0.68,-20.58,0.6436,-0.45,10.47,51.9,-0.56,12.09,113.82,-0.03,46.72
11/29/11,0.7495,-0.07,-20.65,0.64,-0.56,9.92,52.12,-0.08,12.01,113.75,-0.06,46.66
11/30/11,0.7433,-0.83,-21.48,0.6367,-0.52,9.4,51.36,0.42,12.43,113.82,0.06,46.72
12/1/11,0.7415,-0.24,-21.72,0.637,0.05,9.45,50.5,-1.46,10.97,113.85,0.03,46.75
12/2/11,0.747,0.74,-20.98,0.6414,0.69,10.14,51.31,-1.67,9.3,113.87,0.02,46.77
12/5/11,0.7428,-0.56,-21.54,0.6374,-0.62,9.51,51.23,1.6,10.9,113.85,-0.02,46.75
12/6/11,0.7464,0.48,-21.05,0.6418,0.69,10.2,51.62,-0.16,10.74,113.72,-0.11,46.63
12/7/11,0.747,0.08,-20.97,0.6373,-0.7,9.5,51.7,0.76,11.5,113.76,0.04,46.67
12/8/11,0.7505,0.47,-20.5,0.6396,0.36,9.86,51.87,0.16,11.66,113.85,0.08,46.75
12/9/11,0.7481,-0.32,-20.82,0.6393,-0.05,9.82,52.6,0.33,11.99,113.72,-0.11,46.63
12/12/11,0.7583,1.36,-19.46,0.6411,0.28,10.1,53.09,1.41,13.4,113.84,0.11,46.74
12/13/11,0.7637,0.71,-18.75,0.644,0.45,10.55,53.71,0.93,14.33,113.84,0,46.74
12/14/11,0.7709,0.94,-17.81,0.6475,0.54,11.09,53.55,1.17,15.5,113.78,-0.05,46.69
12/15/11,0.7685,-0.31,-18.12,0.6457,-0.28,10.82,52.49,-0.3,15.2,113.78,0,46.69
12/16/11,0.7678,-0.09,-18.21,0.6446,-0.17,10.65,52.69,-1.98,13.22,113.72,-0.05,46.63
12/19/11,0.7682,0.05,-18.16,0.6439,-0.11,10.54,52.76,0.38,13.6,113.81,0.08,46.71
12/20/11,0.7648,-0.44,-18.6,0.638,-0.92,9.62,52.39,0.13,13.73,113.76,-0.04,46.67
12/21/11,0.7669,0.27,-18.32,0.6378,-0.03,9.59,52.56,-0.7,13.03,113.76,0,46.67
12/22/11,0.7666,-0.04,-18.36,0.6383,0.08,9.67,52.78,0.32,13.35,113.87,0.1,46.77
12/23/11,0.7669,0.04,-18.32,0.6404,0.33,10,52.93,0.42,13.77,113.76,-0.1,46.67
12/27/11,0.7649,-0.26,-18.58,0.6381,-0.36,9.64,52.88,0.28,14.05,113.85,0.08,46.75
12/28/11,0.7736,1.14,-17.45,0.6461,1.25,10.89,53,-0.09,13.96,113.85,0,46.75
12/29/11,0.7721,-0.19,-17.64,0.6499,0.59,11.48,53.01,0.23,14.19,113.85,0,46.75
12/30/11,0.7708,-0.17,-17.81,0.6436,-0.97,10.51,53.11,0.02,14.21,113.85,0,46.75
1/3/12,0.7656,-0.67,-18.48,0.6388,-0.75,9.76,52.85,0.19,14.4,113.82,-0.03,46.72
1/4/12,0.7734,1.02,-17.47,0.6395,0.11,9.87,52.89,-0.49,13.91,113.82,0,46.72
1/5/12,0.7823,1.15,-16.31,0.646,1.02,10.89,52.67,0.08,13.99,113.85,0.03,46.75
1/6/12,0.786,0.47,-15.84,0.648,0.31,11.2,52.39,-0.42,13.57,113.82,-0.03,46.72
1/9/12,0.7846,-0.18,-16.02,0.6478,-0.03,11.17,51.59,-0.53,13.04,113.82,0,46.72
1/10/12,0.7824,-0.28,-16.3,0.6456,-0.34,10.83,51.78,-1.53,11.51,113.82,0,46.72
1/11/12,0.7883,0.75,-15.55,0.6525,1.07,11.9,51.51,0.37,11.88,113.82,0,46.72
1/12/12,0.7802,-1.03,-16.57,0.6525,0,11.9,51.43,-0.52,11.36,113.82,0,46.72
1/13/12,0.7885,1.06,-15.51,0.6536,0.17,12.07,50.69,-0.16,11.2,113.82,0,46.72
1/17/12,0.7849,-0.46,-15.97,0.6512,-0.37,11.7,50.4,-1.44,9.76,113.82,0,46.72
1/18/12,0.7797,-0.66,-16.63,0.6489,-0.35,11.35,50.3,-0.57,9.19,113.82,0,46.72
1/19/12,0.773,-0.86,-17.49,0.6458,-0.48,10.87,50.22,-0.2,8.99,113.82,0,46.72
1/20/12,0.7723,-0.09,-17.58,0.6435,-0.36,10.51,49.99,-0.16,8.83,113.88,0.05,46.78
1/23/12,0.7672,-0.66,-18.24,0.6418,-0.26,10.25,50.02,-0.46,8.37,113.82,-0.05,46.72
1/24/12,0.769,0.23,-18,0.6412,-0.09,10.16,50.18,0.06,8.43,113.82,0,46.72
1/25/12,0.7705,0.2,-17.81,0.6423,0.17,10.33,49.42,0.32,8.75,113.88,0.05,46.78
1/26/12,0.7603,-1.32,-19.13,0.6367,-0.87,9.45,49.39,-1.52,7.23,113.72,-0.14,46.63
1/27/12,0.758,-0.3,-19.44,0.6363,-0.06,9.39,49.66,-0.06,7.17,113.8,0.07,46.71
1/30/12,0.762,0.53,-18.91,0.6373,0.16,9.55,49.54,0.55,7.72,113.75,-0.04,46.66
1/31/12,0.7661,0.54,-18.37,0.6348,-0.39,9.16,49.2738,-0.24,7.48,113.85,0.09,46.75
2/1/12,0.7588,-0.95,-19.32,0.631,-0.6,8.56,49.03,-0.54,6.94,113.9,0.04,46.79
2/2/12,0.7595,0.09,-19.23,0.6324,0.22,8.78,48.65,-0.5,6.44,113.75,-0.13,46.66
2/3/12,0.763,0.46,-18.77,0.6338,0.22,9,49.05,-0.78,5.66,113.95,0.18,46.84
2/6/12,0.7616,-0.18,-18.95,0.6316,-0.35,8.65,49.2,0.82,6.48,114.04,0.08,46.92
2/7/12,0.7551,-0.85,-19.81,0.6293,-0.36,8.29,49.22,0.31,6.79,114.18,0.12,47.04
2/8/12,0.7545,-0.08,-19.89,0.6321,0.44,8.74,49.35,0.04,6.83,113.82,-0.32,46.72
2/9/12,0.752,-0.33,-20.22,0.6314,-0.11,8.62,49.48,0.26,7.09,114.67,0.75,47.47
2/10/12,0.7583,0.84,-19.38,0.635,0.57,9.19,49.14,0.26,7.35,114.8,0.11,47.58
2/13/12,0.7569,-0.18,-19.56,0.6337,-0.2,8.99,49.4,-0.69,6.66,116.8,1.74,49.33
2/14/12,0.7605,0.48,-19.09,0.6373,0.57,9.56,49.35,0.53,7.19,120,2.74,52.07
2/15/12,0.7641,0.47,-18.62,0.6365,-0.13,9.43,49.43,-0.1,7.09,119.2,-0.67,51.4
2/16/12,0.7628,-0.17,-18.79,0.6331,-0.53,8.9,49.31,0.16,7.25,118.8,-0.34,51.06
2/17/12,0.7605,-0.3,-19.09,0.6324,-0.11,8.79,49.21,-0.24,7.01,118.1,-0.59,50.47
2/21/12,0.7544,-0.8,-19.89,0.6331,0.11,8.9,49.24,-0.2,6.81,117.85,-0.21,50.26
2/22/12,0.7547,0.04,-19.85,0.6379,0.76,9.66,49.19,0.06,6.87,118.61,0.64,50.91
2/23/12,0.7514,-0.44,-20.29,0.6369,-0.16,9.5,48.98,-0.1,6.77,119,0.33,51.24
2/24/12,0.7428,-1.14,-21.43,0.6302,-1.05,8.45,49.12,-0.43,6.34,119.7,0.59,51.82
2/27/12,0.7457,0.39,-21.04,0.6311,0.14,8.59,49.01,0.29,6.63,120.85,0.96,52.79
2/28/12,0.7434,-0.31,-21.35,0.6294,-0.27,8.32,48.99,-0.22,6.41,121.8,0.79,53.57
2/29/12,0.7486,0.7,-20.65,0.6269,-0.4,7.92,49.14,-0.04,6.37,121.8,0,53.57
3/1/12,0.7508,0.29,-20.36,0.6268,-0.02,7.91,49.55,0.31,6.68,122.1,0.25,53.82
3/2/12,0.7575,0.89,-19.46,0.6308,0.64,8.55,49.82,0.83,7.51,121.6,-0.41,53.41
3/5/12,0.7561,-0.18,-19.65,0.6301,-0.11,8.44,50.3763,0.55,8.06,121.8,0.16,53.57
3/6/12,0.7625,0.85,-18.8,0.6361,0.95,9.39,50.27,1.12,9.18,121.5,-0.25,53.33
3/7/12,0.7605,-0.26,-19.06,0.6351,-0.16,9.23,50.17,-0.21,8.97,121.1,-0.33,53
3/8/12,0.7544,-0.8,-19.87,0.632,-0.49,8.74,49.75,-0.2,8.77,121.3,0.17,53.16
3/9/12,0.7629,1.13,-18.74,0.6379,0.93,9.68,49.98,-0.84,7.93,121.05,-0.21,52.96
3/12/12,0.761,-0.25,-18.99,0.6404,0.39,10.07,49.92,0.46,8.39,121.8,0.62,53.58
3/13/12,0.7628,0.24,-18.75,0.6355,-0.77,9.3,50,-0.12,8.27,123.3,1.23,54.81
3/14/12,0.7678,0.66,-18.1,0.6375,0.31,9.62,50.28,0.16,8.43,124.5,0.97,55.78
3/15/12,0.7651,-0.35,-18.45,0.6382,0.11,9.73,50.11,0.56,8.99,125,0.4,56.18
3/16/12,0.7592,-0.77,-19.22,0.6311,-1.11,8.61,50.16,-0.34,8.65,125.45,0.36,56.54
3/19/12,0.7552,-0.53,-19.75,0.6292,-0.3,8.31,50.48,0.1,8.75,130.83,4.29,60.83
3/20/12,0.7563,0.15,-19.6,0.6306,0.22,8.54,50.6,0.64,9.39,129.25,-1.21,59.62
3/21/12,0.7582,0.25,-19.35,0.631,0.06,8.6,51.28,0.24,9.63,129.91,0.51,60.13
3/22/12,0.7579,-0.04,-19.39,0.6326,0.25,8.85,51.18,1.34,10.97,130.09,0.14,60.27
3/23/12,0.754,-0.51,-19.9,0.6304,-0.35,8.51,51.03,-0.2,10.77,129.95,-0.11,60.16
3/26/12,0.7503,-0.49,-20.39,0.6274,-0.48,8.03,50.66,-0.29,10.48,129.9,-0.04,60.13
3/27/12,0.7499,-0.05,-20.45,0.6261,-0.21,7.82,50.97,-0.73,9.75,129.5,-0.31,59.82
3/28/12,0.7519,0.27,-20.18,0.6307,0.73,8.56,51.38,0.61,10.36,129,-0.39,59.43
3/29/12,0.7539,0.27,-19.91,0.6285,-0.35,8.21,50.89,0.8,11.16,127.5,-1.16,58.27
3/30/12,0.75,-0.52,-20.43,0.6256,-0.46,7.75,50.79,-0.95,10.21,128.1,0.47,58.74
